28785111.000000, 57.011442, 9.980679
28785114.000000, 57.010289, 9.981654
28785115.000000, 57.010023, 9.981880
28785116.000000, 57.009933, 9.982005
28785121.000000, 57.008485, 9.986479
28785124.000000, 57.007373, 9.988656
28785130.000000, 57.006296, 9.993180
28785147.000000, 57.018965, 9.976327
28785148.000000, 57.018834, 9.976546
28785149.000000, 57.018750, 9.976788
28785150.000000, 57.018682, 9.977281
28785154.000000, 57.018599, 9.984361
28785156.000000, 57.018497, 9.991468
28785159.000000, 57.019242, 9.989320
28785160.000000, 57.019366, 9.989244
28785175.000000, 57.019405, 9.976678
28785176.000000, 57.019522, 9.976570
29551175.000000, 57.028442, 9.996893
29551177.000000, 57.029078, 9.994786
29551180.000000, 57.029311, 9.993760
29551182.000000, 57.029498, 9.992738
29551184.000000, 57.029790, 9.990267
29551193.000000, 57.030391, 9.977668
29551195.000000, 57.030561, 9.974494
29551197.000000, 57.030656, 9.973836
29551200.000000, 57.030895, 9.972799
29551401.000000, 57.026822, 9.927116
29551402.000000, 57.026816, 9.927352
29785581.000000, 57.037963, 9.936020
29785582.000000, 57.038097, 9.936891
29785583.000000, 57.038464, 9.938730
29785584.000000, 57.038770, 9.939935
29785585.000000, 57.039032, 9.940831
29785588.000000, 57.040706, 9.944634
29785590.000000, 57.042902, 9.946904
29785593.000000, 57.044567, 9.948223
29785594.000000, 57.043484, 9.947236
29785596.000000, 57.042916, 9.946727
29785599.000000, 57.040269, 9.943667
29785601.000000, 57.039124, 9.940744
29785605.000000, 57.038055, 9.935901
29785608.000000, 57.037634, 9.931316
29785809.000000, 57.045322, 9.949059
29785810.000000, 57.045340, 9.948894
29785812.000000, 57.044659, 9.948308
29785815.000000, 57.042294, 9.950635
29785816.000000, 57.042289, 9.950893
29785818.000000, 57.041623, 9.952325
29785820.000000, 57.042182, 9.953516
29785821.000000, 57.042611, 9.954287
29785822.000000, 57.043316, 9.955350
29785825.000000, 57.044330, 9.956275
29785827.000000, 57.044721, 9.953894
29785829.000000, 57.045055, 9.951704
29785836.000000, 57.045200, 9.950294
29785838.000000, 57.045288, 9.949397
29785845.000000, 57.043011, 9.957487
29785847.000000, 57.042207, 9.957165
29971772.000000, 57.037945, 9.927434
29971779.000000, 57.039315, 9.921065
29971788.000000, 57.041103, 9.910595
29971818.000000, 57.035036, 9.930913
29971822.000000, 57.034197, 9.930584
29971826.000000, 57.033539, 9.930283
29971830.000000, 57.032747, 9.929878
29971833.000000, 57.032105, 9.929158
29971835.000000, 57.032037, 9.929419
29971844.000000, 57.031022, 9.928198
29971847.000000, 57.030854, 9.927982
29971849.000000, 57.030673, 9.927721
29971851.000000, 57.030403, 9.927248
29971853.000000, 57.030217, 9.926896
29971857.000000, 57.029835, 9.926253
29971859.000000, 57.029713, 9.926115
29971861.000000, 57.029610, 9.926019
29971863.000000, 57.029492, 9.925935
29971865.000000, 57.029357, 9.925861
29971867.000000, 57.029204, 9.925816
29971869.000000, 57.028568, 9.925980
29971873.000000, 57.027566, 9.926808
29971886.000000, 57.029941, 9.927786
29971934.000000, 57.029475, 9.927182
29971937.000000, 57.039215, 9.921000
29971943.000000, 57.040002, 9.921500
29971956.000000, 57.040698, 9.922462
29971964.000000, 57.041350, 9.923926
29971966.000000, 57.041513, 9.924281
29971968.000000, 57.041671, 9.924563
29971970.000000, 57.041913, 9.924875
29971976.000000, 57.042119, 9.925040
29971984.000000, 57.029020, 9.926840
29971985.000000, 57.028370, 9.926398
29971986.000000, 57.027965, 9.926161
29971987.000000, 57.027302, 9.925798
29971988.000000, 57.026824, 9.925600
29971989.000000, 57.026061, 9.925328
29971990.000000, 57.025235, 9.925108
29971991.000000, 57.024397, 9.924903
29971992.000000, 57.022957, 9.924546
29971993.000000, 57.021685, 9.924223
29971994.000000, 57.020642, 9.923961
29971995.000000, 57.019462, 9.923695
29971996.000000, 57.018499, 9.923527
29971997.000000, 57.017153, 9.923327
29971998.000000, 57.015718, 9.923187
29971999.000000, 57.014285, 9.923049
29972000.000000, 57.013191, 9.922963
29972005.000000, 57.011847, 9.922190
29972006.000000, 57.011622, 9.921940
29972007.000000, 57.011396, 9.921626
29972008.000000, 57.011169, 9.921257
29972009.000000, 57.010872, 9.920621
29972011.000000, 57.010783, 9.921179
29972013.000000, 57.011191, 9.922152
29972016.000000, 57.011825, 9.925142
29972017.000000, 57.011706, 9.925211
29972021.000000, 57.011871, 9.926336
29972022.000000, 57.012134, 9.927274
29972024.000000, 57.012317, 9.928638
29972025.000000, 57.012199, 9.928764
29972026.000000, 57.012541, 9.930338
29972027.000000, 57.012412, 9.930367
29972028.000000, 57.012734, 9.931796
29972031.000000, 57.012754, 9.932967
29972032.000000, 57.013064, 9.934298
29972034.000000, 57.013226, 9.935524
29972036.000000, 57.013384, 9.936728
29972037.000000, 57.013267, 9.936848
29972038.000000, 57.013544, 9.937947
29972039.000000, 57.013426, 9.938055
29972500.000000, 57.013727, 9.939320
29972502.000000, 57.013597, 9.939350
29972503.000000, 57.013896, 9.940602
29972504.000000, 57.013789, 9.940796
29972505.000000, 57.014090, 9.942065
29972507.000000, 57.014240, 9.943206
29972509.000000, 57.014375, 9.944246
29972512.000000, 57.014571, 9.945719
29972514.000000, 57.014924, 9.948333
29972516.000000, 57.015095, 9.949379
29972517.000000, 57.015066, 9.949962
29972518.000000, 57.015378, 9.950798
29972520.000000, 57.015313, 9.951122
29972522.000000, 57.015621, 9.952322
29972523.000000, 57.016174, 9.953635
29972524.000000, 57.016069, 9.953776
29972525.000000, 57.016662, 9.954951
29972526.000000, 57.016447, 9.954816
29972527.000000, 57.017085, 9.955938
29972528.000000, 57.016889, 9.955882
29972531.000000, 57.017336, 9.956817
29972532.000000, 57.017818, 9.957384
29972539.000000, 57.018934, 9.958849
29972542.000000, 57.019344, 9.960480
29972545.000000, 57.019481, 9.960795
29972549.000000, 57.019868, 9.962022
29972551.000000, 57.020242, 9.960458
29972572.000000, 57.020733, 9.958372
29972575.000000, 57.020114, 9.958204
29972577.000000, 57.020120, 9.958054
29972580.000000, 57.020947, 9.958311
29972581.000000, 57.021083, 9.958450
29972582.000000, 57.021246, 9.958778
29972583.000000, 57.021298, 9.958954
29972584.000000, 57.021340, 9.959229
29972586.000000, 57.021358, 9.959562
29972588.000000, 57.021402, 9.960170
29972589.000000, 57.021444, 9.960495
29972590.000000, 57.021496, 9.960828
29972591.000000, 57.021566, 9.961149
29972592.000000, 57.021661, 9.961487
29972594.000000, 57.021944, 9.962276
29972596.000000, 57.022123, 9.962663
29972597.000000, 57.022330, 9.963044
29972598.000000, 57.022978, 9.963999
29972603.000000, 57.025551, 9.967253
29972606.000000, 57.027010, 9.969025
29972607.000000, 57.028273, 9.970336
29972608.000000, 57.029183, 9.971098
29972609.000000, 57.030087, 9.971691
29972610.000000, 57.031590, 9.972406
29972611.000000, 57.032424, 9.972662
29972612.000000, 57.032373, 9.973048
29972620.000000, 57.034581, 9.972866
29972621.000000, 57.034619, 9.973115
29972622.000000, 57.035121, 9.972855
29972624.000000, 57.035133, 9.973101
29972627.000000, 57.036253, 9.972804
29972628.000000, 57.036301, 9.973051
29972633.000000, 57.037927, 9.972980
29972634.000000, 57.038633, 9.972680
29972637.000000, 57.039972, 9.972855
29972638.000000, 57.040911, 9.972489
29972640.000000, 57.042071, 9.972272
29972643.000000, 57.043287, 9.972055
29972645.000000, 57.043959, 9.971957
29972647.000000, 57.044936, 9.971750
29972648.000000, 57.044967, 9.972011
29972649.000000, 57.045649, 9.971631
29972653.000000, 57.046284, 9.971511
29972655.000000, 57.047470, 9.971542
29972666.000000, 57.048451, 9.970593
29972669.000000, 57.048852, 9.970308
29972670.000000, 57.049163, 9.970857
29972671.000000, 57.049642, 9.969614
29972672.000000, 57.050024, 9.970172
29972673.000000, 57.050138, 9.969066
29972674.000000, 57.050637, 9.969548
29972675.000000, 57.051070, 9.967820
29972677.000000, 57.051379, 9.968548
29972678.000000, 57.051204, 9.967595
29972679.000000, 57.051863, 9.967762
29972682.000000, 57.052282, 9.966924
29972683.000000, 57.052572, 9.965370
29972684.000000, 57.053009, 9.965333
29972687.000000, 57.053645, 9.963554
29972915.000000, 57.058522, 9.954173
29972916.000000, 57.058017, 9.955550
29972919.000000, 57.045665, 9.946039
29972920.000000, 57.045431, 9.946146
29972922.000000, 57.045102, 9.946703
29972924.000000, 57.045026, 9.946984
29972925.000000, 57.044823, 9.947793
29972926.000000, 57.044754, 9.947935
29972927.000000, 57.044787, 9.948091
29972928.000000, 57.044894, 9.947820
29972929.000000, 57.044975, 9.947591
29972930.000000, 57.045053, 9.947303
29972931.000000, 57.045135, 9.946964
29972932.000000, 57.045313, 9.946572
29972935.000000, 57.045516, 9.946093
29972936.000000, 57.045710, 9.946240
29972939.000000, 57.046692, 9.946087
29972940.000000, 57.046797, 9.945995
29972985.000000, 57.046069, 9.949618
29972986.000000, 57.046455, 9.950055
29972987.000000, 57.046929, 9.950698
29972992.000000, 57.050409, 9.956076
29972996.000000, 57.050988, 9.958376
29972998.000000, 57.051026, 9.959104
29973000.000000, 57.051004, 9.959835
29973004.000000, 57.050786, 9.961238
29973006.000000, 57.050418, 9.962405
29973010.000000, 57.049909, 9.964897
29973016.000000, 57.050012, 9.965732
29973018.000000, 57.050186, 9.966220
29973020.000000, 57.050371, 9.966618
29973023.000000, 57.050696, 9.967016
29973025.000000, 57.051072, 9.967233
29973027.000000, 57.051504, 9.967246
29973029.000000, 57.051845, 9.967084
29977423.000000, 57.010249, 9.919100
29977425.000000, 57.009807, 9.917936
29977426.000000, 57.009186, 9.916496
29977427.000000, 57.008664, 9.915447
29977428.000000, 57.008096, 9.914446
29977429.000000, 57.007569, 9.913586
29977430.000000, 57.006864, 9.912586
29977431.000000, 57.006248, 9.911809
29977438.000000, 57.003765, 9.909491
29977439.000000, 57.003109, 9.909075
29977443.000000, 56.998312, 9.906265
29977449.000000, 56.993922, 9.902331
29977450.000000, 56.993276, 9.901403
29977451.000000, 56.992475, 9.900079
29977452.000000, 56.991876, 9.898935
29977453.000000, 56.991296, 9.897670
29977454.000000, 56.990791, 9.896394
29977455.000000, 56.990169, 9.894652
29977639.000000, 56.992493, 9.900439
29977640.000000, 56.992952, 9.901211
29977641.000000, 56.993391, 9.901875
29977642.000000, 56.994206, 9.902986
29977643.000000, 56.994807, 9.903703
29977644.000000, 56.995751, 9.904670
29977645.000000, 56.996370, 9.905219
29977646.000000, 56.997198, 9.905820
29977647.000000, 56.998218, 9.906453
29977648.000000, 56.999770, 9.907374
29977649.000000, 57.000808, 9.908002
29977650.000000, 57.001261, 9.908233
29977652.000000, 57.003620, 9.909662
29977655.000000, 57.006034, 9.911851
29977656.000000, 57.006648, 9.912589
29977657.000000, 57.007258, 9.913434
29977658.000000, 57.007970, 9.914548
29977660.000000, 57.009056, 9.916539
29977662.000000, 57.010098, 9.919089
29977663.000000, 57.010502, 9.920296
29977759.000000, 57.002666, 9.909245
29977760.000000, 57.003308, 9.910204
29977763.000000, 57.004827, 9.913059
29977764.000000, 57.005466, 9.913500
29977765.000000, 57.006540, 9.913551
29977766.000000, 57.006822, 9.913421
29977767.000000, 57.007452, 9.912897
29977769.000000, 57.009525, 9.907947
29977770.000000, 57.011501, 9.902418
29977771.000000, 57.012214, 9.900874
29977772.000000, 57.012937, 9.899780
29977774.000000, 57.014646, 9.898377
29977775.000000, 57.015367, 9.898136
29977776.000000, 57.016352, 9.898100
29977777.000000, 57.017224, 9.898354
29977778.000000, 57.018438, 9.899183
29977779.000000, 57.019523, 9.900298
29977780.000000, 57.020880, 9.901718
29977862.000000, 57.021226, 9.952680
29977863.000000, 57.020221, 9.956711
29977864.000000, 57.020434, 9.955393
29977871.000000, 57.020039, 9.958038
29977872.000000, 57.020032, 9.958175
29977880.000000, 57.020052, 9.959970
29977883.000000, 57.019899, 9.963540
29977884.000000, 57.019809, 9.966183
29977885.000000, 57.020423, 9.967896
29978466.000000, 57.044341, 9.945416
29978468.000000, 57.045691, 9.942032
29978469.000000, 57.045311, 9.945495
29978471.000000, 57.051592, 9.914917
29978480.000000, 57.049381, 9.915098
29978481.000000, 57.049506, 9.915774
29978483.000000, 57.042617, 9.925154
29978485.000000, 57.042597, 9.925296
29978487.000000, 57.042840, 9.925249
29978493.000000, 57.043756, 9.926346
29978497.000000, 57.044793, 9.926342
29978499.000000, 57.044800, 9.924634
29978500.000000, 57.045233, 9.924754
29978501.000000, 57.045471, 9.928855
29978680.000000, 57.045156, 9.920623
29978681.000000, 57.045098, 9.921011
29978682.000000, 57.045103, 9.921352
29978683.000000, 57.045146, 9.922887
29978686.000000, 57.046038, 9.915612
29978688.000000, 57.046913, 9.918807
29978689.000000, 57.047503, 9.916793
29978690.000000, 57.046178, 9.914785
29978692.000000, 57.045432, 9.915541
29978702.000000, 57.043861, 9.917094
30893147.000000, 57.022910, 9.989210
30893148.000000, 57.023741, 9.989218
30893149.000000, 57.024056, 9.989264
30893150.000000, 57.024244, 9.989311
30893151.000000, 57.024907, 9.989578
30893152.000000, 57.025812, 9.990076
30893153.000000, 57.026112, 9.990178
30893154.000000, 57.026414, 9.990227
30893155.000000, 57.026720, 9.990192
30893156.000000, 57.027105, 9.990060
30893157.000000, 57.027704, 9.989717
30893158.000000, 57.028182, 9.989448
30893162.000000, 57.028285, 9.989391
30893163.000000, 57.029733, 9.989491
30893164.000000, 57.029836, 9.989522
30893165.000000, 57.029849, 9.989347
30893166.000000, 57.029745, 9.989318
30893168.000000, 57.030306, 9.989666
30893169.000000, 57.031202, 9.990319
30893180.000000, 57.012405, 9.984093
30893181.000000, 57.012133, 9.984018
30893182.000000, 57.011809, 9.983818
30893184.000000, 57.011461, 9.983463
30893185.000000, 57.011701, 9.982748
30893186.000000, 57.012138, 9.981304
30893258.000000, 57.006601, 9.993935
30893259.000000, 57.007132, 9.993923
30893260.000000, 57.007755, 9.993947
30893261.000000, 57.008940, 9.994142
30893262.000000, 57.009910, 9.994461
30893264.000000, 57.011645, 9.994654
30893265.000000, 57.012715, 9.994286
30893266.000000, 57.013170, 9.994257
32991114.000000, 57.022698, 9.963775
32991115.000000, 57.021412, 9.962181
32991116.000000, 57.019630, 9.960002
32991118.000000, 57.018828, 9.958978
32993222.000000, 57.019466, 9.960089
32993223.000000, 57.023049, 9.964518
32993225.000000, 57.023671, 9.965326
32993226.000000, 57.025413, 9.967389
32993227.000000, 57.026790, 9.969062
32993232.000000, 57.028246, 9.970587
32993234.000000, 57.029131, 9.971333
32993235.000000, 57.030017, 9.971908
32993236.000000, 57.031495, 9.972632
32993237.000000, 57.032398, 9.972913
32993239.000000, 57.034411, 9.973121
32993241.000000, 57.059687, 9.952524
32993243.000000, 57.060336, 9.951518
32993245.000000, 57.061215, 9.950538
32993246.000000, 57.062198, 9.949771
32993248.000000, 57.062960, 9.949407
32993249.000000, 57.063949, 9.949126
32993251.000000, 57.064861, 9.949132
32993252.000000, 57.065746, 9.949327
32993253.000000, 57.067042, 9.950048
32993269.000000, 57.061082, 9.950275
32993270.000000, 57.060834, 9.950542
32993271.000000, 57.060114, 9.951407
32993272.000000, 57.059296, 9.952758
55600130.000000, 57.051890, 9.900904
55600137.000000, 57.052674, 9.901157
55600145.000000, 57.052114, 9.906891
55600146.000000, 57.051324, 9.906626
55617095.000000, 57.049927, 9.903574
55617098.000000, 57.053442, 9.904791
55617101.000000, 57.055016, 9.905808
56386968.000000, 57.052354, 9.904399
56386975.000000, 57.051570, 9.904143
56429042.000000, 57.050765, 9.903883
56462260.000000, 57.050252, 9.900366
56462265.000000, 57.054079, 9.901638
56462268.000000, 57.055675, 9.902663
56462272.000000, 57.050110, 9.901821
56462275.000000, 57.053790, 9.903029
56462278.000000, 57.052531, 9.902622
56462280.000000, 57.051746, 9.902362
56462284.000000, 57.053840, 9.902867
56462286.000000, 57.055421, 9.903948
56462290.000000, 57.051021, 9.902122
56462293.000000, 57.049570, 9.906986
56462300.000000, 57.050887, 9.902998
56462302.000000, 57.051658, 9.903246
56462307.000000, 57.050893, 9.900579
56526019.000000, 57.055803, 9.892617
56526025.000000, 57.053980, 9.908460
56526030.000000, 57.053773, 9.909189
56526037.000000, 57.056856, 9.895930
56526041.000000, 57.056752, 9.897250
56526047.000000, 57.051559, 9.891348
56526065.000000, 57.059502, 9.894056
56526080.000000, 57.051392, 9.893188
56526085.000000, 57.051117, 9.895342
56526090.000000, 57.050975, 9.895671
56526093.000000, 57.050410, 9.896682
56526099.000000, 57.050335, 9.899097
56526113.000000, 57.050524, 9.896313
56526116.000000, 57.050392, 9.896895
56526121.000000, 57.051158, 9.895148
56566316.000000, 57.051093, 9.895905
56566321.000000, 57.051184, 9.895978
56566327.000000, 57.053460, 9.891803
56566328.000000, 57.052970, 9.896573
56566330.000000, 57.053244, 9.893829
56566335.000000, 57.053115, 9.895184
56566344.000000, 57.051238, 9.894523
56566349.000000, 57.051284, 9.899391
56566355.000000, 57.056845, 9.894827
56566358.000000, 57.055566, 9.894245
56566367.000000, 57.055864, 9.895482
56566373.000000, 57.056343, 9.895819
56566378.000000, 57.055147, 9.896327
56566381.000000, 57.055699, 9.896583
56566385.000000, 57.056230, 9.896979
56653293.000000, 57.054121, 9.891993
56653302.000000, 57.053653, 9.896794
56653308.000000, 57.054024, 9.892993
56653313.000000, 57.055663, 9.893624
56653320.000000, 57.055110, 9.893359
56653332.000000, 57.054427, 9.895900
56653336.000000, 57.054711, 9.893240
56653339.000000, 57.054647, 9.893836
56653342.000000, 57.055130, 9.894002
56653347.000000, 57.055376, 9.895257
56653352.000000, 57.054532, 9.894824
56677615.000000, 57.054950, 9.897329
56677619.000000, 57.057012, 9.898726
56677623.000000, 57.056530, 9.898411
56677625.000000, 57.055659, 9.897808
56677630.000000, 57.054804, 9.902096
56677634.000000, 57.055045, 9.900886
56677637.000000, 57.055920, 9.901478
56677642.000000, 57.056278, 9.899652
56677645.000000, 57.055409, 9.899061
56677648.000000, 57.055684, 9.899248
56677651.000000, 57.055312, 9.901067
56677655.000000, 57.054506, 9.899460
56677659.000000, 57.055502, 9.900139
56677662.000000, 57.055231, 9.899952
56677666.000000, 57.055592, 9.899697
56677668.000000, 57.055318, 9.899519
56697980.000000, 57.052963, 9.909036
56697987.000000, 57.057758, 9.893370
56697994.000000, 57.057245, 9.897504
56698000.000000, 57.056602, 9.901526
56698003.000000, 57.056477, 9.904679
56698010.000000, 57.056995, 9.907983
56698014.000000, 57.056977, 9.908313
56698018.000000, 57.056846, 9.908759
56698022.000000, 57.056642, 9.900560
56698029.000000, 57.056933, 9.900885
56698043.000000, 57.056787, 9.904529
56698048.000000, 57.056665, 9.904693
56698051.000000, 57.056933, 9.907567
56698057.000000, 57.057049, 9.907373
56698062.000000, 57.057387, 9.905780
56698066.000000, 57.057391, 9.905201
56698071.000000, 57.057612, 9.904838
56698077.000000, 57.057679, 9.904563
56698081.000000, 57.057618, 9.904514
56698085.000000, 57.057562, 9.904513
56698088.000000, 57.057516, 9.904544
56726554.000000, 57.053450, 9.910882
56726563.000000, 57.055490, 9.911767
56786064.000000, 57.051086, 9.914238
56786068.000000, 57.049675, 9.914824
56786074.000000, 57.049885, 9.914809
56786079.000000, 57.050914, 9.915149
56786088.000000, 57.051389, 9.912787
56786089.000000, 57.051469, 9.912771
56786093.000000, 57.052351, 9.910468
57598109.000000, 57.044137, 9.950722
57598115.000000, 57.044396, 9.949773
57598117.000000, 57.045142, 9.949378
57598118.000000, 57.044606, 9.950363
57598121.000000, 57.041755, 9.952505
57598126.000000, 57.040627, 9.937651
57711070.000000, 57.043635, 9.925344
57711074.000000, 57.043728, 9.925402
57736417.000000, 57.018586, 9.925475
57736420.000000, 57.018529, 9.925561
57736422.000000, 57.018510, 9.925761
57736423.000000, 57.018569, 9.925906
57736424.000000, 57.018622, 9.925941
57736426.000000, 57.018731, 9.925872
57772819.000000, 57.060239, 9.918038
57879247.000000, 57.031125, 9.973798
57879251.000000, 57.031330, 9.973698
57879254.000000, 57.031559, 9.973496
57879259.000000, 57.031875, 9.973207
57879264.000000, 57.032139, 9.973049
58955581.000000, 57.045733, 9.927697
58955588.000000, 57.046491, 9.928227
58955602.000000, 57.046275, 9.925299
58955604.000000, 57.046444, 9.924569
58955609.000000, 57.046533, 9.923574
58955615.000000, 57.045839, 9.924108
58955619.000000, 57.045672, 9.925033
58955623.000000, 57.045668, 9.923058
58955627.000000, 57.045652, 9.923957
58955639.000000, 57.048811, 9.921842
58955649.000000, 57.047585, 9.925725
58955652.000000, 57.049361, 9.920759
58955656.000000, 57.049469, 9.917270
58955675.000000, 57.050126, 9.922562
58955680.000000, 57.049159, 9.921887
58955687.000000, 57.045165, 9.923591
58955701.000000, 57.049121, 9.922142
58955721.000000, 57.056292, 9.909948
58955723.000000, 57.056137, 9.910360
58955725.000000, 57.054843, 9.913246
58955728.000000, 57.054394, 9.912664
58955732.000000, 57.053995, 9.912128
58955736.000000, 57.053708, 9.914383
58955739.000000, 57.053821, 9.914100
58955741.000000, 57.054263, 9.914693
58955743.000000, 57.053414, 9.913556
58955747.000000, 57.054283, 9.911254
58955751.000000, 57.054844, 9.911482
58955754.000000, 57.052943, 9.908954
58955761.000000, 57.052882, 9.909009
58955765.000000, 57.052897, 9.909077
58955770.000000, 57.052948, 9.909079
58955784.000000, 57.053159, 9.913507
58955803.000000, 57.053179, 9.913654
58955807.000000, 57.054145, 9.914986
58955820.000000, 57.049642, 9.920962
58955825.000000, 57.048453, 9.926348
58955834.000000, 57.046133, 9.928118
59316571.000000, 57.048106, 9.917436
59316575.000000, 57.048177, 9.917273
59599424.000000, 57.045720, 9.912918
59606709.000000, 57.039700, 9.918250
59606710.000000, 57.039610, 9.918214
59630046.000000, 57.022111, 9.902803
59630050.000000, 57.005737, 9.881846
59630051.000000, 57.004348, 9.884556
59630052.000000, 57.002211, 9.889424
59630053.000000, 57.001804, 9.890082
59630054.000000, 57.001483, 9.890454
59630055.000000, 57.001109, 9.890744
59630056.000000, 57.000614, 9.890980
59630057.000000, 57.000146, 9.891042
59630058.000000, 56.999902, 9.891015
59630059.000000, 56.999453, 9.890847
59630060.000000, 56.999146, 9.890652
59630061.000000, 56.998685, 9.890207
59630062.000000, 56.998475, 9.889909
